"","V1","insert_date","origin","destination","start_date","end_date","train_type","price","train_class","fare"
"2143",1504740,"2019-05-08 15:18:26","BARCELONA","MADRID","2019-06-03 08:25:00","2019-06-03 10:55:00","AVE",100.4,"Turista","Promo"
"2144",1660512,"2019-04-12 12:07:35","MADRID","BARCELONA","2019-05-09 09:30:00","2019-05-09 12:34:00","AVE",NA,"Turista","Promo"
"2145",226103,"2019-04-20 22:31:09","SEVILLA","MADRID","2019-05-29 15:45:00","2019-05-29 18:15:00","AVE",60.3,"Turista","Promo"
"2146",2277525,"2019-04-16 23:10:24","SEVILLA","MADRID","2019-05-12 11:45:00","2019-05-12 14:17:00","AVE",101.5,"Preferente","Promo"
"2147",1546375,"2019-05-09 03:35:36","BARCELONA","MADRID","2019-05-23 15:25:00","2019-05-23 17:55:00","AVE",68.65,"Turista","Promo"
"2148",359196,"2019-04-21 21:20:28","SEVILLA","MADRID","2019-05-06 14:58:00","2019-05-06 17:50:00","ALVIA",NA,"Turista","Flexible"
"2149",1393472,"2019-05-06 21:20:48","PONFERRADA","MADRID","2019-05-28 06:11:00","2019-05-28 10:15:00","ALVIA",27.9,"Turista","Promo"
"2150",918735,"2019-04-27 21:15:47","SEVILLA","MADRID","2019-05-17 16:45:00","2019-05-17 19:17:00","AVE",76.3,"Turista","Flexible"
"2151",622680,"2019-04-23 20:04:42","MADRID","BARCELONA","2019-05-14 16:30:00","2019-05-14 19:15:00","AVE",107.7,"Turista","Flexible"
"2152",1836259,"2019-04-14 04:37:21","MADRID","BARCELONA","2019-05-20 18:30:00","2019-05-20 21:20:00","AVE",69.8,"Turista Plus","Promo"
"2153",845789,"2019-04-26 17:03:08","MADRID","SEVILLA","2019-04-30 19:00:00","2019-04-30 21:38:00","AVE",NA,"Turista","Flexible"
"2154",155172,"2019-04-20 09:33:01","VALENCIA","MADRID","2019-05-15 09:00:00","2019-05-15 11:33:00","ALVIA",35.5,"Turista","Promo"
"2155",2286979,"2019-04-17 00:40:42","MADRID","PONFERRADA","2019-05-09 14:40:00","2019-05-09 18:33:00","AVE-MD",38.75,"Turista con enlace","Promo +"
"2156",174967,"2019-04-20 13:19:16","SEVILLA","MADRID","2019-05-19 08:45:00","2019-05-19 21:10:00","MD",52.5,"Turista con enlace","Flexible"
"2157",1762150,"2019-04-13 11:07:43","MADRID","BARCELONA","2019-05-05 19:30:00","2019-05-05 22:40:00","AVE",NA,"Turista","Flexible"
"2158",1814415,"2019-04-13 22:23:38","SEVILLA","MADRID","2019-05-03 08:35:00","2019-05-03 15:26:00","LD-MD",34.35,"Turista con enlace","Promo +"
"2159",855357,"2019-04-26 19:40:04","MADRID","VALENCIA","2019-05-08 06:08:00","2019-05-08 12:55:00","REGIONAL",28.35,"Turista","Adulto ida"
"2160",1322754,"2019-05-05 11:05:21","VALENCIA","MADRID","2019-05-16 10:40:00","2019-05-16 12:32:00","AVE",39.45,"Turista","Promo"
"2161",2410788,"2019-04-17 22:46:57","MADRID","SEVILLA","2019-04-27 20:35:00","2019-04-27 23:15:00","AVE",53.4,"Turista","Promo"
"2162",837956,"2019-04-26 13:22:34","VALENCIA","MADRID","2019-05-02 06:20:00","2019-05-02 10:36:00","INTERCITY",30.05,"Turista","Promo"
"2163",334020,"2019-04-21 17:13:11","VALENCIA","MADRID","2019-04-26 09:40:00","2019-04-26 11:20:00","AVE",66.55,"Preferente","Promo"
"2164",1598094,"2019-04-14 12:09:01","MADRID","SEVILLA","2019-05-31 18:00:00","2019-05-31 20:32:00","AVE",69.4,"Preferente","Promo"
"2165",1595641,"2019-05-09 21:03:43","MADRID","SEVILLA","2019-06-15 18:00:00","2019-06-15 20:32:00","AVE",37.65,"Preferente","Promo"
"2166",4832,"2019-04-19 06:26:37","VALENCIA","MADRID","2019-05-27 08:00:00","2019-05-27 09:47:00","AVE",33.65,"Turista","Promo"
"2167",1331886,"2019-05-05 15:14:48","VALENCIA","MADRID","2019-05-31 16:15:00","2019-05-31 17:55:00","AVE",45.3,"Turista","Promo"
"2168",722792,"2019-04-24 17:24:20","VALENCIA","MADRID","2019-05-04 21:05:00","2019-05-04 23:32:00","INTERCITY",43.75,"Turista","Promo"
"2169",773992,"2019-04-25 13:04:41","MADRID","SEVILLA","2019-05-18 11:00:00","2019-05-18 13:32:00","AVE",60.3,"Turista","Promo"
"2170",398180,"2019-04-22 04:15:47","MADRID","SEVILLA","2019-05-23 19:00:00","2019-05-23 21:38:00","AVE",76.3,"Turista","Flexible"
"2171",951639,"2019-04-28 11:02:04","MADRID","SEVILLA","2019-05-03 10:00:00","2019-05-03 12:32:00","AVE",101.5,"Preferente","Promo"
"2172",497857,"2019-04-22 21:34:56","PONFERRADA","MADRID","2019-05-08 17:55:00","2019-05-08 22:55:00","MD-LD",27.05,"Turista con enlace","Promo"
"2173",1643825,"2019-04-12 07:20:18","MADRID","VALENCIA","2019-05-08 15:30:00","2019-05-08 22:31:00","AVE-MD",NA,"Turista con enlace","Flexible"
"2174",536040,"2019-04-23 04:20:51","VALENCIA","MADRID","2019-05-23 09:50:00","2019-05-23 17:28:00","REGIONAL",28.35,"Turista","Adulto ida"
"2175",919173,"2019-04-27 21:22:03","PONFERRADA","MADRID","2019-05-13 13:44:00","2019-05-13 19:21:00","LD",32.9,"Turista con enlace","Promo"
"2176",119263,"2019-04-20 03:08:26","MADRID","SEVILLA","2019-04-24 14:00:00","2019-04-24 16:32:00","AVE",53.4,"Turista","Promo"
"2177",2563289,"2019-04-19 02:28:55","MADRID","BARCELONA","2019-05-16 18:30:00","2019-05-16 21:20:00","AVE",85.1,"Turista","Promo"
"2178",917613,"2019-04-27 21:07:14","VALENCIA","MADRID","2019-06-09 09:50:00","2019-06-09 16:58:00","REGIONAL",28.35,"Turista","Adulto ida"
"2179",1649548,"2019-04-12 09:11:14","MADRID","SEVILLA","2019-04-14 19:30:00","2019-04-14 22:05:00","AVE",76.3,"Turista","Flexible"
"2180",2575668,"2019-04-19 04:45:01","BARCELONA","MADRID","2019-05-20 05:50:00","2019-05-20 08:20:00","AVE",85.1,"Turista","Promo"
"2181",2528543,"2019-04-18 20:05:43","MADRID","SEVILLA","2019-05-06 11:05:00","2019-05-06 13:41:00","ALVIA",NA,"Turista","Flexible"
"2182",2039242,"2019-04-15 10:46:18","BARCELONA","MADRID","2019-04-16 15:00:00","2019-04-16 17:45:00","AVE",112.55,"Preferente","Promo"
"2183",2263448,"2019-04-16 20:33:21","MADRID","SEVILLA","2019-05-10 18:00:00","2019-05-10 20:32:00","AVE",76.3,"Turista","Flexible"
"2184",1879587,"2019-04-14 13:23:31","MADRID","VALENCIA","2019-05-05 17:10:00","2019-05-05 18:54:00","AVE",66.55,"Preferente","Promo"
"2185",2090663,"2019-04-15 17:13:25","BARCELONA","MADRID","2019-05-19 09:03:00","2019-05-19 18:07:00","R. EXPRES",43.25,"Turista","Adulto ida"
"2186",1223259,"2019-05-03 09:34:02","VALENCIA","MADRID","2019-05-26 16:15:00","2019-05-26 17:55:00","AVE",45.3,"Turista","Promo"
"2187",784207,"2019-04-25 17:02:24","MADRID","BARCELONA","2019-06-02 16:00:00","2019-06-02 18:30:00","AVE",88.95,"Turista","Promo"
"2188",1715179,"2019-04-13 01:00:50","MADRID","BARCELONA","2019-05-06 07:15:00","2019-05-06 16:37:00","R. EXPRES",NA,"Turista","Adulto ida"
"2189",1302284,"2019-05-05 01:30:45","MADRID","VALENCIA","2019-05-09 16:55:00","2019-05-09 21:58:00","AVE-LD",NA,"Turista","Promo"
"2190",1945830,"2019-04-14 21:25:17","MADRID","BARCELONA","2019-05-06 17:00:00","2019-05-06 19:30:00","AVE",88.95,"Turista","Promo"
"2191",209503,"2019-04-20 19:28:20","MADRID","BARCELONA","2019-05-28 07:00:00","2019-05-28 09:30:00","AVE",94.55,"Turista Plus","Promo"
"2192",1596257,"2019-05-09 21:13:25","MADRID","BARCELONA","2019-05-17 16:30:00","2019-05-17 19:15:00","AVE",129.3,"Turista Plus","Flexible"
"2193",1254854,"2019-05-04 01:17:03","MADRID","BARCELONA","2019-05-29 07:15:00","2019-05-29 16:37:00","R. EXPRES",43.25,"Turista","Adulto ida"
"2194",996966,"2019-04-29 05:14:43","MADRID","VALENCIA","2019-04-29 11:55:00","2019-04-29 13:35:00","AVE",66.55,"Preferente","Promo"
"2195",1498648,"2019-05-08 13:18:50","BARCELONA","MADRID","2019-06-09 12:00:00","2019-06-09 15:10:00","AVE",107.7,"Turista","Flexible"
"2196",138553,"2019-04-20 06:32:22","MADRID","SEVILLA","2019-06-02 13:00:00","2019-06-02 15:40:00","AVE",69.4,"Preferente","Promo"
"2197",1157883,"2019-05-02 03:04:44","MADRID","SEVILLA","2019-05-17 20:00:00","2019-05-17 22:21:00","AVE",91.5,"Turista Plus","Flexible"
"2198",2168129,"2019-04-16 05:10:26","SEVILLA","MADRID","2019-05-26 17:45:00","2019-05-26 20:17:00","AVE",NA,"Turista","Flexible"
"2199",1569495,"2019-05-09 11:24:41","SEVILLA","MADRID","2019-06-11 07:15:00","2019-06-11 09:55:00","AVE",60.3,"Turista","Promo"
"2200",2186165,"2019-04-16 07:30:43","BARCELONA","MADRID","2019-05-21 11:00:00","2019-05-21 13:45:00","AVE",90.5,"Turista Plus","Promo"
"2201",1932981,"2019-04-14 19:26:51","MADRID","BARCELONA","2019-04-23 20:00:00","2019-04-23 22:30:00","AVE",127.1,"Turista","Flexible"
"2202",762523,"2019-04-25 07:41:34","MADRID","BARCELONA","2019-04-28 16:30:00","2019-04-28 19:15:00","AVE",107.7,"Turista","Flexible"
"2203",240826,"2019-04-21 03:11:42","BARCELONA","MADRID","2019-05-12 16:00:00","2019-05-12 19:10:00","AVE",85.1,"Turista","Promo"
"2204",1555593,"2019-05-09 07:15:00","MADRID","SEVILLA","2019-06-10 09:00:00","2019-06-10 11:38:00","AVE",53.4,"Turista","Promo"
"2205",1480783,"2019-05-08 07:23:41","VALENCIA","MADRID","2019-05-28 07:40:00","2019-05-28 09:20:00","AVE",57.75,"Turista","Promo"
"2206",1250432,"2019-05-03 23:16:12","BARCELONA","MADRID","2019-05-24 11:00:00","2019-05-24 13:45:00","AVE",66.75,"Turista","Promo"
"2207",2119189,"2019-04-15 21:29:56","MADRID","BARCELONA","2019-05-27 08:30:00","2019-05-27 11:15:00","AVE",85.1,"Turista","Promo"
"2208",668789,"2019-04-24 04:25:03","VALENCIA","MADRID","2019-05-06 09:00:00","2019-05-06 11:33:00","ALVIA",46.15,"Preferente","Promo"
"2209",2540575,"2019-04-18 22:10:52","MADRID","BARCELONA","2019-05-03 18:30:00","2019-05-03 21:20:00","AVE",98,"Preferente","Promo"
"2210",2241965,"2019-04-16 16:43:45","MADRID","BARCELONA","2019-05-10 19:00:00","2019-05-10 21:30:00","AVE",100.4,"Turista","Promo"
"2211",370340,"2019-04-21 23:20:01","VALENCIA","MADRID","2019-05-09 10:40:00","2019-05-09 12:32:00","AVE",33.65,"Turista","Promo"
"2212",962241,"2019-04-28 15:07:09","MADRID","PONFERRADA","2019-05-23 12:20:00","2019-05-23 18:52:00","LD-MD",34.35,"Turista con enlace","Promo +"
"2213",1593870,"2019-05-09 19:42:13","MADRID","BARCELONA","2019-05-16 14:30:00","2019-05-16 17:21:00","AVE",85.1,"Turista","Promo"
"2214",2528335,"2019-04-18 20:04:29","MADRID","SEVILLA","2019-05-17 21:25:00","2019-05-18 00:10:00","AV City",58.95,"Turista Plus","Promo"
"2215",778132,"2019-04-25 13:44:14","MADRID","BARCELONA","2019-05-21 18:00:00","2019-05-21 20:30:00","AVE",127.1,"Turista","Flexible"
"2216",852737,"2019-04-26 19:19:46","BARCELONA","MADRID","2019-05-12 11:00:00","2019-05-12 13:45:00","AVE",59.5,"Turista Plus","Promo"
"2217",661621,"2019-04-24 03:19:07","MADRID","VALENCIA","2019-06-10 06:08:00","2019-06-10 12:55:00","REGIONAL",28.35,"Turista","Adulto ida"
"2218",1094040,"2019-04-30 23:06:33","SEVILLA","MADRID","2019-05-02 12:40:00","2019-05-02 15:23:00","AVE",53.4,"Turista","Promo"
"2219",342140,"2019-04-21 18:27:52","SEVILLA","MADRID","2019-04-22 06:10:00","2019-04-22 08:58:00","AV City",NA,"Turista","Flexible"
"2220",1242372,"2019-05-03 19:17:28","BARCELONA","MADRID","2019-05-14 07:25:00","2019-05-14 10:01:00","AVE",80.15,"Turista Plus","Promo"
"2221",1209174,"2019-05-03 03:20:15","BARCELONA","MADRID","2019-05-03 14:00:00","2019-05-03 17:10:00","AVE",107.7,"Turista","Flexible"
"2222",823148,"2019-04-26 07:31:42","MADRID","SEVILLA","2019-05-30 11:05:00","2019-05-30 13:41:00","ALVIA",NA,"Turista","Promo"
"2223",1823575,"2019-04-14 00:24:09","SEVILLA","MADRID","2019-06-01 17:45:00","2019-06-01 20:17:00","AVE",53.4,"Turista","Promo"
"2224",2115357,"2019-04-15 21:04:08","BARCELONA","MADRID","2019-05-14 20:00:00","2019-05-14 23:10:00","AVE",40.95,"Turista","Promo"
"2225",780553,"2019-04-25 15:19:26","BARCELONA","MADRID","2019-05-11 20:00:00","2019-05-11 23:10:00","AVE",66.75,"Turista","Promo"
"2226",2507141,"2019-04-18 16:11:43","MADRID","BARCELONA","2019-05-09 17:00:00","2019-05-09 19:30:00","AVE",68.65,"Turista","Promo"
"2227",1464291,"2019-05-08 03:59:16","VALENCIA","MADRID","2019-05-21 16:15:00","2019-05-21 17:55:00","AVE",33.65,"Turista","Promo"
"2228",380319,"2019-04-22 01:03:39","MADRID","SEVILLA","2019-05-02 13:30:00","2019-05-02 16:05:00","ALVIA",NA,"Turista","Promo"
"2229",2480326,"2019-04-18 11:21:26","VALENCIA","MADRID","2019-05-18 17:10:00","2019-05-18 18:50:00","AVE",33.65,"Turista","Promo"
"2230",446166,"2019-04-22 12:29:16","PONFERRADA","MADRID","2019-05-27 17:55:00","2019-05-27 22:55:00","MD-LD",27.05,"Turista con enlace","Promo"
"2231",1625140,"2019-04-12 02:11:44","MADRID","SEVILLA","2019-05-30 11:05:00","2019-05-30 13:41:00","ALVIA",NA,"Turista","Promo"
"2232",1483642,"2019-05-08 09:02:26","MADRID","PONFERRADA","2019-05-10 14:40:00","2019-05-10 18:33:00","AVE-MD",38.75,"Turista con enlace","Promo +"
"2233",445286,"2019-04-22 12:20:54","SEVILLA","MADRID","2019-04-28 16:45:00","2019-04-28 19:17:00","AVE",76.3,"Turista","Flexible"
"2234",447794,"2019-04-22 12:42:44","BARCELONA","MADRID","2019-05-31 08:00:00","2019-05-31 11:10:00","AVE",85.1,"Turista","Promo"
"2235",2000695,"2019-04-15 05:23:41","SEVILLA","MADRID","2019-04-27 08:35:00","2019-04-27 15:26:00","LD-MD",34.35,"Turista con enlace","Promo +"
"2236",1888010,"2019-04-14 13:11:43","MADRID","SEVILLA","2019-05-20 08:30:00","2019-05-20 11:14:00","ALVIA",NA,"Preferente","Promo"
"2237",1851467,"2019-04-14 07:17:50","MADRID","SEVILLA","2019-05-09 16:30:00","2019-05-09 18:51:00","AVE",76.3,"Turista","Flexible"
"2238",767959,"2019-04-25 09:44:15","MADRID","SEVILLA","2019-05-12 14:00:00","2019-05-12 16:32:00","AVE",60.3,"Turista","Promo"
"2239",474324,"2019-04-22 17:25:28","MADRID","VALENCIA","2019-05-30 14:10:00","2019-05-30 16:03:00","AVE",33.65,"Turista","Promo"
"2240",1238241,"2019-05-03 17:21:30","BARCELONA","MADRID","2019-05-23 07:00:00","2019-05-23 09:30:00","AVE",88.95,"Turista","Promo"
"2241",888944,"2019-04-27 09:22:06","SEVILLA","MADRID","2019-05-03 21:00:00","2019-05-03 23:52:00","AV City",49.15,"Turista","Promo"
"2242",1019260,"2019-04-29 15:04:22","BARCELONA","MADRID","2019-05-15 12:00:00","2019-05-15 15:10:00","AVE",85.1,"Turista","Promo"
"2243",432986,"2019-04-22 10:10:53","MADRID","SEVILLA","2019-05-05 19:30:00","2019-05-05 22:05:00","AVE",60.3,"Turista","Promo"
"2244",754235,"2019-04-25 05:11:40","SEVILLA","MADRID","2019-05-01 08:45:00","2019-05-01 11:15:00","AVE",69.4,"Preferente","Promo"
"2245",676723,"2019-04-24 06:03:53","MADRID","SEVILLA","2019-05-25 09:00:00","2019-05-25 11:38:00","AVE",76.3,"Turista","Flexible"
"2246",825498,"2019-04-26 09:05:04","MADRID","SEVILLA","2019-05-17 17:00:00","2019-05-17 19:38:00","AVE",128.5,"Preferente","Flexible"
"2247",1661653,"2019-04-12 12:16:23","MADRID","VALENCIA","2019-04-21 11:55:00","2019-04-21 13:35:00","AVE",NA,"Turista","Promo"
"2248",1414716,"2019-05-07 05:01:22","BARCELONA","MADRID","2019-06-21 20:00:00","2019-06-21 23:10:00","AVE",66.75,"Turista","Promo"
"2249",1515918,"2019-05-08 19:11:21","MADRID","BARCELONA","2019-07-05 07:00:00","2019-07-05 09:30:00","AVE",78.8,"Turista","Promo"
"2250",604736,"2019-04-23 16:38:40","MADRID","PONFERRADA","2019-05-14 12:20:00","2019-05-14 18:52:00","LD-MD",34.35,"Turista con enlace","Promo +"
"2251",808657,"2019-04-26 01:31:55","MADRID","SEVILLA","2019-05-30 12:00:00","2019-05-30 14:32:00","AVE",53.4,"Turista","Promo"
"2252",1505991,"2019-05-08 15:27:48","SEVILLA","MADRID","2019-06-25 16:15:00","2019-06-25 18:54:00","AVE",22.9,"Turista","Promo"
"2253",140169,"2019-04-20 06:47:24","MADRID","VALENCIA","2019-05-10 20:40:00","2019-05-10 22:24:00","AVE",51.15,"Turista","Promo"
"2254",1116516,"2019-05-01 09:01:47","MADRID","SEVILLA","2019-05-24 17:00:00","2019-05-24 19:38:00","AVE",NA,"Turista","Flexible"
"2255",1906661,"2019-04-14 15:33:23","VALENCIA","MADRID","2019-04-25 07:10:00","2019-04-25 08:51:00","AVE",39.45,"Turista","Promo"
"2256",1689508,"2019-04-12 18:14:12","MADRID","VALENCIA","2019-05-10 15:10:00","2019-05-10 17:20:00","INTERCITY",NA,"Turista","Promo"
"2257",1549716,"2019-05-09 05:13:54","MADRID","BARCELONA","2019-06-06 08:00:00","2019-06-06 10:30:00","AVE",78.8,"Turista","Promo"
"2258",672816,"2019-04-24 05:14:11","VALENCIA","MADRID","2019-05-21 10:40:00","2019-05-21 12:32:00","AVE",21.95,"Turista","Promo"
"2259",2059379,"2019-04-15 12:42:31","BARCELONA","MADRID","2019-06-01 07:05:00","2019-06-01 09:50:00","AVE",75.4,"Turista","Promo"
"2260",678241,"2019-04-24 06:17:32","VALENCIA","MADRID","2019-04-29 10:40:00","2019-04-29 12:32:00","AVE",51.15,"Turista","Promo"
"2261",1879312,"2019-04-14 13:20:51","MADRID","VALENCIA","2019-04-15 12:40:00","2019-04-15 14:20:00","AVE",57.75,"Turista","Promo"
"2262",691229,"2019-04-24 08:38:13","MADRID","SEVILLA","2019-05-15 09:45:00","2019-05-15 12:27:00","INTERCITY",62.2,"Turista","Flexible"
"2263",459087,"2019-04-22 14:43:16","MADRID","BARCELONA","2019-05-25 09:30:00","2019-05-25 12:34:00","AVE",85.1,"Turista","Promo"
"2264",2218284,"2019-04-16 12:33:28","SEVILLA","MADRID","2019-05-05 18:45:00","2019-05-05 21:17:00","AVE",NA,"Turista Plus","Flexible"
"2265",1014992,"2019-04-29 13:10:41","BARCELONA","MADRID","2019-06-04 09:03:00","2019-06-04 18:07:00","R. EXPRES",43.25,"Turista","Adulto ida"
"2266",704697,"2019-04-24 11:08:58","BARCELONA","MADRID","2019-04-28 15:00:00","2019-04-28 17:45:00","AVE",107.7,"Turista","Flexible"
"2267",337556,"2019-04-21 17:39:34","MADRID","SEVILLA","2019-04-29 12:00:00","2019-04-29 14:32:00","AVE",60.3,"Turista","Promo"
"2268",554292,"2019-04-23 07:28:58","MADRID","VALENCIA","2019-05-05 11:10:00","2019-05-05 13:25:00","INTERCITY",38.8,"Turista","Promo"
"2269",1712505,"2019-04-13 00:13:23","MADRID","VALENCIA","2019-05-02 10:40:00","2019-05-02 12:20:00","AVE",NA,"Turista","Promo"
"2270",1581264,"2019-05-09 15:25:46","MADRID","SEVILLA","2019-05-12 19:30:00","2019-05-12 22:05:00","AVE",128.5,"Preferente","Flexible"
"2271",2522165,"2019-04-18 18:47:18","BARCELONA","MADRID","2019-04-23 16:00:00","2019-04-23 19:10:00","AVE",107.7,"Turista","Flexible"
"2272",1006766,"2019-04-29 09:15:46","SEVILLA","MADRID","2019-05-28 15:45:00","2019-05-28 18:15:00","AVE",69.4,"Preferente","Promo"
"2273",1149089,"2019-05-01 23:07:56","MADRID","VALENCIA","2019-05-07 09:10:00","2019-05-07 10:58:00","AVE",45.3,"Turista","Promo"
"2274",1645039,"2019-04-12 08:03:46","MADRID","SEVILLA","2019-04-16 21:25:00","2019-04-17 00:10:00","AV City",49.15,"Turista","Promo"
"2275",438351,"2019-04-22 11:09:47","MADRID","SEVILLA","2019-05-24 11:05:00","2019-05-24 13:41:00","ALVIA",NA,"Turista","Flexible"
"2276",1298556,"2019-05-04 21:38:35","MADRID","VALENCIA","2019-05-31 14:10:00","2019-05-31 16:03:00","AVE",51.15,"Turista","Promo"
"2277",1855095,"2019-04-14 08:12:16","SEVILLA","MADRID","2019-04-28 20:36:00","2019-04-28 23:14:00","ALVIA",NA,"Turista","Flexible"
"2278",1406503,"2019-05-07 01:31:06","PONFERRADA","MADRID","2019-05-11 11:28:00","2019-05-11 16:00:00","LD",42.75,"Turista con enlace","Promo +"
"2279",243628,"2019-04-21 03:34:16","BARCELONA","MADRID","2019-04-29 18:00:00","2019-04-29 21:10:00","AVE",75.4,"Turista","Promo"
"2280",1181234,"2019-05-02 14:17:48","MADRID","VALENCIA","2019-05-22 15:40:00","2019-05-22 17:22:00","AVE",45.3,"Turista","Promo"
"2281",197697,"2019-04-20 17:18:17","MADRID","VALENCIA","2019-05-18 15:30:00","2019-05-18 22:31:00","AVE-MD",71,"Turista con enlace","Flexible"
"2282",1276733,"2019-05-04 11:39:32","BARCELONA","MADRID","2019-05-29 20:00:00","2019-05-29 23:10:00","AVE",58.15,"Turista","Promo"
"2283",2221059,"2019-04-16 13:13:31","MADRID","SEVILLA","2019-04-30 21:25:00","2019-05-01 00:10:00","AV City",62.2,"Turista","Flexible"
"2284",729411,"2019-04-24 19:40:01","VALENCIA","MADRID","2019-05-16 08:00:00","2019-05-16 09:47:00","AVE",27.8,"Turista","Promo"
"2285",2121183,"2019-04-15 22:01:33","BARCELONA","MADRID","2019-05-25 15:00:00","2019-05-25 17:45:00","AVE",66.75,"Turista","Promo"
"2286",440960,"2019-04-22 11:29:10","PONFERRADA","MADRID","2019-05-27 06:11:00","2019-05-27 10:15:00","ALVIA",27.9,"Turista","Promo"
"2287",166804,"2019-04-20 11:46:53","MADRID","VALENCIA","2019-04-23 12:21:00","2019-04-23 19:04:00","REGIONAL",28.35,"Turista","Adulto ida"
"2288",1453962,"2019-05-07 19:16:01","MADRID","SEVILLA","2019-05-21 07:30:00","2019-05-21 09:51:00","AVE",47.3,"Turista","Promo"
"2289",1677023,"2019-04-12 15:23:50","SEVILLA","MADRID","2019-04-25 08:35:00","2019-04-25 15:26:00","LD-MD",NA,"Turista con enlace","Promo +"
"2290",535291,"2019-04-23 04:15:51","BARCELONA","MADRID","2019-05-19 09:00:00","2019-05-19 11:45:00","AVE",85.1,"Turista","Promo"
"2291",1154113,"2019-05-02 01:14:35","MADRID","SEVILLA","2019-05-23 08:30:00","2019-05-23 11:14:00","ALVIA",NA,"Turista","Promo"
"2292",2187281,"2019-04-16 07:34:20","MADRID","VALENCIA","2019-05-13 19:40:00","2019-05-13 21:29:00","AVE",39.45,"Turista","Promo"
"2293",1766206,"2019-04-13 12:05:03","MADRID","BARCELONA","2019-04-16 07:30:00","2019-04-16 10:40:00","AVE",90.5,"Turista Plus","Promo"
"2294",857636,"2019-04-26 21:20:29","MADRID","VALENCIA","2019-05-05 17:10:00","2019-05-05 18:54:00","AVE",73.1,"Turista","Flexible"
"2295",574207,"2019-04-23 11:10:11","MADRID","SEVILLA","2019-05-12 16:00:00","2019-05-12 18:30:00","AVE",76.3,"Turista","Flexible"
"2296",732779,"2019-04-24 21:18:13","SEVILLA","MADRID","2019-05-02 14:58:00","2019-05-02 17:50:00","ALVIA",67.2,"Turista","Flexible"
"2297",2381203,"2019-04-17 17:41:07","MADRID","VALENCIA","2019-06-09 12:42:00","2019-06-09 19:04:00","REGIONAL",28.35,"Turista","Adulto ida"
"2298",1370769,"2019-05-06 09:45:27","MADRID","BARCELONA","2019-05-23 10:30:00","2019-05-23 13:15:00","AVE",75.4,"Turista","Promo"
"2299",1755158,"2019-04-13 09:23:03","MADRID","VALENCIA","2019-05-16 09:40:00","2019-05-16 11:24:00","AVE",NA,"Turista","Promo"
"2300",777009,"2019-04-25 13:29:44","SEVILLA","MADRID","2019-05-23 16:45:00","2019-05-23 20:35:00","AVE-LD",NA,"Turista","Flexible"
"2301",1704966,"2019-04-12 21:26:16","MADRID","SEVILLA","2019-05-09 20:00:00","2019-05-09 22:21:00","AVE",NA,"Turista Plus","Promo"
"2302",544098,"2019-04-23 05:34:19","MADRID","VALENCIA","2019-05-02 15:10:00","2019-05-02 16:52:00","AVE",39.45,"Turista","Promo"
